"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","Code","Occupation","STEM.Disciplines","STEM","compSci"
"46727","OH",8,13.0406,2,178,NA,NA,NA,NA,NA
"46728","OH",8,13.0407,1,178,NA,NA,NA,NA,NA
"46729","OH",8,13.0408,3,178,NA,NA,NA,NA,NA
"46730","OH",8,13.0409,1,178,NA,NA,NA,NA,NA
"46731","OH",8,13.0499,12,178,NA,NA,NA,NA,NA
"46732","OH",8,13.0501,0,178,NA,NA,NA,NA,NA
"46733","OH",8,13.1001,1,178,NA,NA,NA,NA,NA
"46734","OH",8,13.1101,0,178,NA,NA,NA,NA,NA
"46735","OH",8,13.1311,0,178,NA,NA,NA,NA,NA
"46736","OH",8,13.1315,1,178,NA,NA,NA,NA,NA
"46737","OH",8,13.1319,0,178,NA,NA,NA,NA,NA
"46738","OH",8,13.1401,2,178,NA,NA,NA,NA,NA
"46739","OH",8,13.9999,0,178,NA,NA,NA,NA,NA
"46740","OH",8,14.0802,0,178,NA,NA,NA,NA,NA
"46741","OH",8,14.0803,0,178,NA,NA,NA,NA,NA
"46742","OH",8,14.0804,0,178,NA,NA,NA,NA,NA
"46743","OH",8,14.1401,0,178,NA,NA,NA,NA,NA
"46744","OH",8,14.1901,0,178,NA,NA,NA,NA,NA
"46745","OH",8,19.0704,0,178,NA,NA,NA,NA,NA
"46746","OH",8,22.0201,5,178,NA,NA,NA,NA,NA
"46747","OH",8,23.0101,0,178,NA,NA,NA,NA,NA
"46748","OH",8,23.1301,2,178,NA,NA,NA,NA,NA
"46749","OH",8,23.1303,0,178,NA,NA,NA,NA,NA
"46750","OH",8,24.0101,1,178,NA,NA,NA,NA,NA
"46751","OH",8,26.0101,1,178,NA,NA,NA,NA,NA
"46752","OH",8,26.9999,0,178,NA,NA,NA,NA,NA
"46753","OH",8,30.1101,1,178,NA,NA,NA,NA,NA
"46754","OH",8,38.0201,0,178,NA,NA,NA,NA,NA
"46755","OH",8,39.0601,0,178,NA,NA,NA,NA,NA
"46756","OH",8,42.2703,0,178,NA,NA,NA,NA,NA
"46757","OH",8,42.2801,11,178,NA,NA,NA,NA,NA
"46758","OH",8,42.2803,0,178,NA,NA,NA,NA,NA
"46759","OH",8,42.2804,0,178,NA,NA,NA,NA,NA
"46760","OH",8,42.2805,4,178,NA,NA,NA,NA,NA
"46761","OH",8,42.2806,8,178,NA,NA,NA,NA,NA
"46762","OH",8,43.0104,0,178,NA,NA,NA,NA,NA
"46763","OH",8,45.0702,1,178,NA,NA,NA,NA,NA
"46764","OH",8,45.0901,0,178,NA,NA,NA,NA,NA
"46765","OH",8,45.1201,0,178,NA,NA,NA,NA,NA
"46766","OH",8,51.0701,5,178,NA,NA,NA,NA,NA
"46767","OH",8,51.1508,0,178,NA,NA,NA,NA,NA
"46768","OH",8,51.1599,0,178,NA,NA,NA,NA,NA
"46769","OH",8,51.3801,11,178,NA,NA,NA,NA,NA
"46770","OH",8,51.3803,5,178,NA,NA,NA,NA,NA
"46771","OH",8,51.3805,13,178,NA,NA,NA,NA,NA
"46772","OH",8,51.381,1,178,NA,NA,NA,NA,NA
"46773","OH",8,51.3813,0,178,NA,NA,NA,NA,NA
"46774","OH",8,51.3817,9,178,NA,NA,NA,NA,NA
"46775","OH",8,51.3819,3,178,NA,NA,NA,NA,NA
"46776","OH",8,51.382,0,178,NA,NA,NA,NA,NA
"46777","OH",8,51.3821,1,178,NA,NA,NA,NA,NA
"46778","OH",8,51.3822,23,178,NA,NA,NA,NA,NA
"46779","OH",8,52.0201,12,178,NA,NA,NA,NA,NA
"46780","OH",8,52.0205,0,178,NA,NA,NA,NA,NA
"46781","OH",8,52.1001,2,178,NA,NA,NA,NA,NA
"46782","OH",8,52.1299,4,178,NA,NA,NA,NA,NA
"46783","OH",8,52.9999,0,178,NA,NA,NA,NA,NA
"46784","OH",8,54.0106,0,178,NA,NA,NA,NA,NA
"46785","OH",8,99,178,178,NA,NA,NA,NA,NA
"46786","OK",1,1.0601,0,4014,NA,NA,NA,NA,NA
"46787","OK",1,1.0605,1,4014,NA,NA,NA,NA,NA
"46788","OK",1,1.0699,3,4014,NA,NA,NA,NA,NA
"46789","OK",1,9.0701,27,4014,NA,NA,NA,NA,NA
"46790","OK",1,9.0702,0,4014,NA,NA,NA,NA,NA
"46791","OK",1,9.0903,44,4014,NA,NA,NA,NA,NA
"46792","OK",1,10.0201,4,4014,NA,NA,NA,NA,NA
"46793","OK",1,10.0301,17,4014,NA,NA,NA,NA,NA
"46794","OK",1,10.0303,0,4014,NA,NA,NA,NA,NA
"46795","OK",1,10.0304,42,4014,NA,NA,NA,NA,NA
"46796","OK",1,11.0201,9,4014,NA,NA,NA,NA,NA
"46797","OK",1,11.0299,13,4014,NA,NA,NA,NA,NA
"46798","OK",1,11.0301,3,4014,NA,NA,NA,NA,NA
"46799","OK",1,11.0801,59,4014,NA,NA,NA,NA,NA
"46800","OK",1,11.0802,0,4014,NA,NA,NA,NA,NA
"46801","OK",1,11.0901,86,4014,NA,NA,NA,NA,NA
"46802","OK",1,11.1001,0,4014,NA,NA,NA,NA,NA
"46803","OK",1,11.1004,1,4014,NA,NA,NA,NA,NA
"46804","OK",1,11.1006,10,4014,NA,NA,NA,NA,NA
"46805","OK",1,11.9999,20,4014,NA,NA,NA,NA,NA
"46806","OK",1,12.0401,35,4014,NA,NA,NA,NA,NA
"46807","OK",1,12.0408,118,4014,NA,NA,NA,NA,NA
"46808","OK",1,12.0409,5,4014,NA,NA,NA,NA,NA
"46809","OK",1,12.041,83,4014,NA,NA,NA,NA,NA
"46810","OK",1,12.0413,11,4014,NA,NA,NA,NA,NA
"46811","OK",1,12.0499,53,4014,NA,NA,NA,NA,NA
"46812","OK",1,12.05,6,4014,NA,NA,NA,NA,NA
"46813","OK",1,12.0501,31,4014,NA,NA,NA,NA,NA
"46814","OK",1,12.0503,16,4014,NA,NA,NA,NA,NA
"46815","OK",1,12.9999,0,4014,NA,NA,NA,NA,NA
"46816","OK",1,13.1201,0,4014,NA,NA,NA,NA,NA
"46817","OK",1,13.121,0,4014,NA,NA,NA,NA,NA
"46818","OK",1,15.0503,9,4014,NA,NA,NA,NA,NA
"46819","OK",1,15.1199,2,4014,NA,NA,NA,NA,NA
"46820","OK",1,15.1301,1,4014,NA,NA,NA,NA,NA
"46821","OK",1,15.1302,10,4014,NA,NA,NA,NA,NA
"46822","OK",1,15.1303,37,4014,NA,NA,NA,NA,NA
"46823","OK",1,16.0101,3,4014,NA,NA,NA,NA,NA
"46824","OK",1,19.0706,74,4014,NA,NA,NA,NA,NA
"46825","OK",1,19.0708,1,4014,NA,NA,NA,NA,NA
"46826","OK",1,19.0709,108,4014,NA,NA,NA,NA,NA
"46827","OK",1,19.0901,26,4014,NA,NA,NA,NA,NA
"46828","OK",1,22.0301,25,4014,NA,NA,NA,NA,NA
"46829","OK",1,22.0302,0,4014,NA,NA,NA,NA,NA
"46830","OK",1,26.0102,6,4014,NA,NA,NA,NA,NA
"46831","OK",1,26.1201,2,4014,NA,NA,NA,NA,NA
"46832","OK",1,31.0504,6,4014,NA,NA,NA,NA,NA
"46833","OK",1,43.0202,2,4014,NA,NA,NA,NA,NA
"46834","OK",1,43.0203,64,4014,NA,NA,NA,NA,NA
"46835","OK",1,45.0702,0,4014,NA,NA,NA,NA,NA
"46836","OK",1,46,14,4014,NA,NA,NA,NA,NA
"46837","OK",1,46.0101,4,4014,NA,NA,NA,NA,NA
"46838","OK",1,46.0201,43,4014,NA,NA,NA,NA,NA
"46839","OK",1,46.0302,29,4014,NA,NA,NA,NA,NA
"46840","OK",1,46.0401,0,4014,NA,NA,NA,NA,NA
"46841","OK",1,46.0412,1,4014,NA,NA,NA,NA,NA
"46842","OK",1,46.9999,0,4014,NA,NA,NA,NA,NA
"46843","OK",1,47.0101,6,4014,NA,NA,NA,NA,NA
"46844","OK",1,47.0104,24,4014,NA,NA,NA,NA,NA
"46845","OK",1,47.0201,27,4014,NA,NA,NA,NA,NA
"46846","OK",1,47.06,25,4014,NA,NA,NA,NA,NA
"46847","OK",1,47.0603,49,4014,NA,NA,NA,NA,NA
"46848","OK",1,47.0604,87,4014,NA,NA,NA,NA,NA
"46849","OK",1,47.0605,0,4014,NA,NA,NA,NA,NA
"46850","OK",1,47.0607,0,4014,NA,NA,NA,NA,NA
"46851","OK",1,47.0611,11,4014,NA,NA,NA,NA,NA
"46852","OK",1,47.0613,7,4014,NA,NA,NA,NA,NA
"46853","OK",1,47.0699,2,4014,NA,NA,NA,NA,NA
"46854","OK",1,48.0501,24,4014,NA,NA,NA,NA,NA
"46855","OK",1,48.0508,62,4014,NA,NA,NA,NA,NA
"46856","OK",1,48.0599,1,4014,NA,NA,NA,NA,NA
"46857","OK",1,48.0703,0,4014,NA,NA,NA,NA,NA
"46858","OK",1,49.0102,12,4014,NA,NA,NA,NA,NA
"46859","OK",1,49.0205,228,4014,NA,NA,NA,NA,NA
"46860","OK",1,50.0401,2,4014,NA,NA,NA,NA,NA
"46861","OK",1,50.0407,0,4014,NA,NA,NA,NA,NA
"46862","OK",1,50.0408,10,4014,NA,NA,NA,NA,NA
"46863","OK",1,50.0409,2,4014,NA,NA,NA,NA,NA
"46864","OK",1,50.0602,66,4014,NA,NA,NA,NA,NA
"46865","OK",1,51,60,4014,NA,NA,NA,NA,NA
"46866","OK",1,51.0601,344,4014,NA,NA,NA,NA,NA
"46867","OK",1,51.0706,1,4014,NA,NA,NA,NA,NA
"46868","OK",1,51.071,20,4014,NA,NA,NA,NA,NA
"46869","OK",1,51.0713,15,4014,NA,NA,NA,NA,NA
"46870","OK",1,51.0714,0,4014,NA,NA,NA,NA,NA
"46871","OK",1,51.0716,8,4014,NA,NA,NA,NA,NA
"46872","OK",1,51.0801,609,4014,NA,NA,NA,NA,NA
"46873","OK",1,51.0805,154,4014,NA,NA,NA,NA,NA
"46874","OK",1,51.0806,2,4014,NA,NA,NA,NA,NA
"46875","OK",1,51.0808,34,4014,NA,NA,NA,NA,NA
"46876","OK",1,51.081,109,4014,NA,NA,NA,NA,NA
"46877","OK",1,51.0899,1,4014,NA,NA,NA,NA,NA
"46878","OK",1,51.0902,9,4014,NA,NA,NA,NA,NA
"46879","OK",1,51.0904,143,4014,NA,NA,NA,NA,NA
"46880","OK",1,51.1009,5,4014,NA,NA,NA,NA,NA
"46881","OK",1,51.1105,37,4014,NA,NA,NA,NA,NA
"46882","OK",1,51.1803,25,4014,NA,NA,NA,NA,NA
"46883","OK",1,51.2206,19,4014,NA,NA,NA,NA,NA
"46884","OK",1,51.2306,0,4014,NA,NA,NA,NA,NA
"46885","OK",1,51.2307,1,4014,NA,NA,NA,NA,NA
"46886","OK",1,51.2309,0,4014,NA,NA,NA,NA,NA
"46887","OK",1,51.2601,65,4014,NA,NA,NA,NA,NA
"46888","OK",1,51.3501,177,4014,NA,NA,NA,NA,NA
"46889","OK",1,51.3901,0,4014,NA,NA,NA,NA,NA
"46890","OK",1,51.3902,156,4014,NA,NA,NA,NA,NA
"46891","OK",1,51.3999,1,4014,NA,NA,NA,NA,NA
"46892","OK",1,51.9999,62,4014,NA,NA,NA,NA,NA
"46893","OK",1,52.0201,10,4014,NA,NA,NA,NA,NA
"46894","OK",1,52.0208,0,4014,NA,NA,NA,NA,NA
"46895","OK",1,52.0301,6,4014,NA,NA,NA,NA,NA
"46896","OK",1,52.0302,3,4014,NA,NA,NA,NA,NA
"46897","OK",1,52.0401,47,4014,NA,NA,NA,NA,NA
"46898","OK",1,52.0408,7,4014,NA,NA,NA,NA,NA
"46899","OK",1,52.0499,28,4014,NA,NA,NA,NA,NA
"46900","OK",1,52.0701,9,4014,NA,NA,NA,NA,NA
"46901","OK",1,52.0799,0,4014,NA,NA,NA,NA,NA
"46902","OK",1,52.0803,3,4014,NA,NA,NA,NA,NA
"46903","OK",1,52.0903,15,4014,NA,NA,NA,NA,NA
"46904","OK",1,52.0999,10,4014,NA,NA,NA,NA,NA
"46905","OK",1,52.1101,0,4014,NA,NA,NA,NA,NA
"46906","OK",1,52.1299,5,4014,NA,NA,NA,NA,NA
"46907","OK",1,52.1401,0,4014,NA,NA,NA,NA,NA
"46908","OK",1,52.1803,0,4014,NA,NA,NA,NA,NA
"46909","OK",1,52.1899,5,4014,NA,NA,NA,NA,NA
"46910","OK",1,99,4014,4014,NA,NA,NA,NA,NA
"46911","OK",17,1.0103,6,432,NA,NA,NA,NA,NA
"46912","OK",17,1.0904,3,432,NA,NA,NA,NA,NA
"46913","OK",17,1.1001,3,432,NA,NA,NA,NA,NA
"46914","OK",17,3.0104,5,432,NA,NA,NA,NA,NA
"46915","OK",17,9.0101,10,432,NA,NA,NA,NA,NA
"46916","OK",17,9.0102,0,432,NA,NA,NA,NA,NA
"46917","OK",17,11.0101,5,432,NA,NA,NA,NA,NA
"46918","OK",17,11.0701,5,432,NA,NA,NA,NA,NA
"46919","OK",17,13.0101,16,432,NA,NA,NA,NA,NA
"46920","OK",17,13.0401,18,432,NA,NA,NA,NA,NA
"46921","OK",17,13.0406,2,432,NA,NA,NA,NA,NA
"46922","OK",17,13.0499,7,432,NA,NA,NA,NA,NA
"46923","OK",17,13.0901,1,432,NA,NA,NA,NA,NA
"46924","OK",17,13.1001,3,432,NA,NA,NA,NA,NA
"46925","OK",17,13.1201,6,432,NA,NA,NA,NA,NA
"46926","OK",17,13.1299,6,432,NA,NA,NA,NA,NA
"46927","OK",17,13.1301,5,432,NA,NA,NA,NA,NA
"46928","OK",17,13.1312,3,432,NA,NA,NA,NA,NA
"46929","OK",17,14.0101,0,432,NA,NA,NA,NA,NA
"46930","OK",17,14.0201,0,432,NA,NA,NA,NA,NA
"46931","OK",17,14.0301,3,432,NA,NA,NA,NA,NA
"46932","OK",17,14.0501,0,432,NA,NA,NA,NA,NA
"46933","OK",17,14.0701,13,432,NA,NA,NA,NA,NA
"46934","OK",17,14.0801,3,432,NA,NA,NA,NA,NA
"46935","OK",17,14.1001,10,432,NA,NA,NA,NA,NA
"46936","OK",17,14.1201,0,432,NA,NA,NA,NA,NA
"46937","OK",17,14.1401,0,432,NA,NA,NA,NA,NA
"46938","OK",17,14.1901,7,432,NA,NA,NA,NA,NA
"46939","OK",17,14.2501,10,432,NA,NA,NA,NA,NA
"46940","OK",17,14.3501,4,432,NA,NA,NA,NA,NA
"46941","OK",17,14.3901,0,432,NA,NA,NA,NA,NA
"46942","OK",17,15.0401,2,432,NA,NA,NA,NA,NA
"46943","OK",17,16.0901,0,432,NA,NA,NA,NA,NA
"46944","OK",17,16.0905,2,432,NA,NA,NA,NA,NA
"46945","OK",17,19.0101,14,432,NA,NA,NA,NA,NA
"46946","OK",17,23.0101,14,432,NA,NA,NA,NA,NA
"46947","OK",17,26.0101,1,432,NA,NA,NA,NA,NA
"46948","OK",17,26.0202,4,432,NA,NA,NA,NA,NA
"46949","OK",17,26.0209,1,432,NA,NA,NA,NA,NA
"46950","OK",17,26.021,4,432,NA,NA,NA,NA,NA
"46951","OK",17,26.0301,5,432,NA,NA,NA,NA,NA
"46952","OK",17,26.0305,1,432,NA,NA,NA,NA,NA
"46953","OK",17,26.0401,3,432,NA,NA,NA,NA,NA
"46954","OK",17,26.0502,6,432,NA,NA,NA,NA,NA
"46955","OK",17,26.0503,9,432,NA,NA,NA,NA,NA
"46956","OK",17,26.0701,8,432,NA,NA,NA,NA,NA
"46957","OK",17,26.0702,2,432,NA,NA,NA,NA,NA
"46958","OK",17,26.0901,0,432,NA,NA,NA,NA,NA
"46959","OK",17,26.091,2,432,NA,NA,NA,NA,NA
"46960","OK",17,26.1102,0,432,NA,NA,NA,NA,NA
"46961","OK",17,26.1301,2,432,NA,NA,NA,NA,NA
"46962","OK",17,26.1309,1,432,NA,NA,NA,NA,NA
"46963","OK",17,26.131,2,432,NA,NA,NA,NA,NA
"46964","OK",17,26.1501,2,432,NA,NA,NA,NA,NA
"46965","OK",17,27.0101,8,432,NA,NA,NA,NA,NA
"46966","OK",17,30.9999,3,432,NA,NA,NA,NA,NA
"46967","OK",17,31.0501,6,432,NA,NA,NA,NA,NA
"46968","OK",17,31.0505,4,432,NA,NA,NA,NA,NA
"46969","OK",17,38.0101,3,432,NA,NA,NA,NA,NA
"46970","OK",17,40.0404,8,432,NA,NA,NA,NA,NA
"46971","OK",17,40.0501,20,432,NA,NA,NA,NA,NA
"46972","OK",17,40.0601,1,432,NA,NA,NA,NA,NA
"46973","OK",17,40.0603,1,432,NA,NA,NA,NA,NA
"46974","OK",17,40.0801,9,432,NA,NA,NA,NA,NA
"46975","OK",17,40.0807,1,432,NA,NA,NA,NA,NA
"46976","OK",17,42.0101,21,432,NA,NA,NA,NA,NA
"46977","OK",17,42.2801,6,432,NA,NA,NA,NA,NA
"46978","OK",17,42.2803,9,432,NA,NA,NA,NA,NA
"46979","OK",17,42.2804,1,432,NA,NA,NA,NA,NA
"46980","OK",17,42.2805,22,432,NA,NA,NA,NA,NA
"46981","OK",17,42.2806,2,432,NA,NA,NA,NA,NA
"46982","OK",17,45.0201,3,432,NA,NA,NA,NA,NA
"46983","OK",17,45.0601,2,432,NA,NA,NA,NA,NA
"46984","OK",17,45.0701,5,432,NA,NA,NA,NA,NA
"46985","OK",17,45.1001,6,432,NA,NA,NA,NA,NA
"46986","OK",17,45.1101,7,432,NA,NA,NA,NA,NA
"46987","OK",17,50.0703,0,432,NA,NA,NA,NA,NA
"46988","OK",17,50.0903,13,432,NA,NA,NA,NA,NA
"46989","OK",17,51,0,432,NA,NA,NA,NA,NA
"46990","OK",17,51.0202,0,432,NA,NA,NA,NA,NA
"46991","OK",17,51.0203,0,432,NA,NA,NA,NA,NA
"46992","OK",17,51.0701,0,432,NA,NA,NA,NA,NA
"46993","OK",17,51.0702,0,432,NA,NA,NA,NA,NA
"46994","OK",17,51.0907,0,432,NA,NA,NA,NA,NA
"46995","OK",17,51.2003,1,432,NA,NA,NA,NA,NA
"46996","OK",17,51.2202,0,432,NA,NA,NA,NA,NA
"46997","OK",17,51.2206,1,432,NA,NA,NA,NA,NA
"46998","OK",17,51.2207,1,432,NA,NA,NA,NA,NA
"46999","OK",17,51.2501,3,432,NA,NA,NA,NA,NA
"47000","OK",17,51.3808,2,432,NA,NA,NA,NA,NA
"47001","OK",17,52.0201,13,432,NA,NA,NA,NA,NA
"47002","OK",17,52.0601,4,432,NA,NA,NA,NA,NA
"47003","OK",17,54.0101,5,432,NA,NA,NA,NA,NA
"47004","OK",17,54.0104,2,432,NA,NA,NA,NA,NA
"47005","OK",17,99,432,432,NA,NA,NA,NA,NA
"47006","OK",18,22.0101,464,1179,NA,NA,NA,NA,NA
"47007","OK",18,39.0601,12,1179,NA,NA,NA,NA,NA
"47008","OK",18,51.0202,3,1179,NA,NA,NA,NA,NA
"47009","OK",18,51.0401,62,1179,NA,NA,NA,NA,NA
"47010","OK",18,51.1201,164,1179,NA,NA,NA,NA,NA
"47011","OK",18,51.1701,26,1179,NA,NA,NA,NA,NA
"47012","OK",18,51.1901,86,1179,NA,NA,NA,NA,NA
"47013","OK",18,51.2001,200,1179,NA,NA,NA,NA,NA
"47014","OK",18,51.2201,1,1179,NA,NA,NA,NA,NA
"47015","OK",18,51.2202,0,1179,NA,NA,NA,NA,NA
"47016","OK",18,51.2308,78,1179,NA,NA,NA,NA,NA
"47017","OK",18,51.2401,83,1179,NA,NA,NA,NA,NA
"47018","OK",18,99,1179,1179,NA,NA,NA,NA,NA
"47019","OK",2,1.0104,5,10239,NA,NA,NA,NA,NA
"47020","OK",2,1.0205,8,10239,NA,NA,NA,NA,NA
"47021","OK",2,1.0309,2,10239,NA,NA,NA,NA,NA
"47022","OK",2,1.0507,16,10239,NA,NA,NA,NA,NA
"47023","OK",2,1.0601,30,10239,NA,NA,NA,NA,NA
"47024","OK",2,1.0603,10,10239,NA,NA,NA,NA,NA
"47025","OK",2,1.0605,2,10239,NA,NA,NA,NA,NA
"47026","OK",2,3.0103,8,10239,NA,NA,NA,NA,NA
"47027","OK",2,4.0501,1,10239,NA,NA,NA,NA,NA
"47028","OK",2,9.0701,68,10239,NA,NA,NA,NA,NA
"47029","OK",2,9.0702,33,10239,NA,NA,NA,NA,NA
"47030","OK",2,9.0903,13,10239,NA,NA,NA,NA,NA
"47031","OK",2,10.0201,17,10239,NA,NA,NA,NA,NA
"47032","OK",2,10.0299,8,10239,NA,NA,NA,NA,NA
"47033","OK",2,10.0301,39,10239,NA,NA,NA,NA,NA
"47034","OK",2,10.0304,9,10239,NA,NA,NA,NA,NA
"47035","OK",2,10.0305,23,10239,NA,NA,NA,NA,NA
"47036","OK",2,10.0307,42,10239,NA,NA,NA,NA,NA
"47037","OK",2,11.0101,20,10239,NA,NA,NA,NA,NA
"47038","OK",2,11.0103,21,10239,NA,NA,NA,NA,NA
"47039","OK",2,11.0201,23,10239,NA,NA,NA,NA,NA
"47040","OK",2,11.0301,10,10239,NA,NA,NA,NA,NA
"47041","OK",2,11.0701,20,10239,NA,NA,NA,NA,NA
"47042","OK",2,11.0801,37,10239,NA,NA,NA,NA,NA
"47043","OK",2,11.0802,5,10239,NA,NA,NA,NA,NA
"47044","OK",2,11.0901,146,10239,NA,NA,NA,NA,NA
"47045","OK",2,11.1001,17,10239,NA,NA,NA,NA,NA
"47046","OK",2,11.1002,22,10239,NA,NA,NA,NA,NA
"47047","OK",2,11.1003,83,10239,NA,NA,NA,NA,NA
"47048","OK",2,11.1004,28,10239,NA,NA,NA,NA,NA
"47049","OK",2,11.1099,1,10239,NA,NA,NA,NA,NA
"47050","OK",2,11.9999,11,10239,NA,NA,NA,NA,NA
"47051","OK",2,12.0401,1280,10239,NA,NA,NA,NA,NA
"47052","OK",2,12.0402,35,10239,NA,NA,NA,NA,NA
"47053","OK",2,12.0413,35,10239,NA,NA,NA,NA,NA
"47054","OK",2,12.05,70,10239,NA,NA,NA,NA,NA
"47055","OK",2,12.0501,24,10239,NA,NA,NA,NA,NA
"47056","OK",2,12.0503,91,10239,NA,NA,NA,NA,NA
"47057","OK",2,12.0504,21,10239,NA,NA,NA,NA,NA
"47058","OK",2,12.0599,13,10239,NA,NA,NA,NA,NA
"47059","OK",2,12.9999,0,10239,NA,NA,NA,NA,NA
"47060","OK",2,13.121,2,10239,NA,NA,NA,NA,NA
"47061","OK",2,13.1309,4,10239,NA,NA,NA,NA,NA
"47062","OK",2,14.1101,10,10239,NA,NA,NA,NA,NA
"47063","OK",2,15.0303,0,10239,NA,NA,NA,NA,NA
"47064","OK",2,15.0405,26,10239,NA,NA,NA,NA,NA
"47065","OK",2,15.0501,162,10239,NA,NA,NA,NA,NA
"47066","OK",2,15.0612,15,10239,NA,NA,NA,NA,NA
"47067","OK",2,15.0803,16,10239,NA,NA,NA,NA,NA
"47068","OK",2,15.1301,46,10239,NA,NA,NA,NA,NA
"47069","OK",2,15.1302,35,10239,NA,NA,NA,NA,NA
"47070","OK",2,15.1303,17,10239,NA,NA,NA,NA,NA
"47071","OK",2,15.1306,51,10239,NA,NA,NA,NA,NA
"47072","OK",2,15.1501,11,10239,NA,NA,NA,NA,NA
"47073","OK",2,16.9999,16,10239,NA,NA,NA,NA,NA
"47074","OK",2,19.0699,35,10239,NA,NA,NA,NA,NA
"47075","OK",2,19.0706,79,10239,NA,NA,NA,NA,NA
"47076","OK",2,19.0708,63,10239,NA,NA,NA,NA,NA
"47077","OK",2,19.0709,101,10239,NA,NA,NA,NA,NA
"47078","OK",2,19.0799,0,10239,NA,NA,NA,NA,NA
"47079","OK",2,19.9999,4,10239,NA,NA,NA,NA,NA
"47080","OK",2,22,11,10239,NA,NA,NA,NA,NA
"47081","OK",2,22.0301,19,10239,NA,NA,NA,NA,NA
"47082","OK",2,22.0302,2,10239,NA,NA,NA,NA,NA
"47083","OK",2,26.0102,6,10239,NA,NA,NA,NA,NA
"47084","OK",2,26.1201,6,10239,NA,NA,NA,NA,NA
"47085","OK",2,39.0201,0,10239,NA,NA,NA,NA,NA
"47086","OK",2,41.0101,22,10239,NA,NA,NA,NA,NA
"47087","OK",2,43.0103,6,10239,NA,NA,NA,NA,NA
"47088","OK",2,43.0104,0,10239,NA,NA,NA,NA,NA
"47089","OK",2,43.0107,37,10239,NA,NA,NA,NA,NA
"47090","OK",2,43.0109,0,10239,NA,NA,NA,NA,NA
"47091","OK",2,43.0116,8,10239,NA,NA,NA,NA,NA
"47092","OK",2,43.0199,0,10239,NA,NA,NA,NA,NA
"47093","OK",2,43.0203,2,10239,NA,NA,NA,NA,NA
"47094","OK",2,44.0701,1,10239,NA,NA,NA,NA,NA
"47095","OK",2,46,27,10239,NA,NA,NA,NA,NA
"47096","OK",2,46.0101,41,10239,NA,NA,NA,NA,NA
"47097","OK",2,46.0201,151,10239,NA,NA,NA,NA,NA
"47098","OK",2,46.0302,169,10239,NA,NA,NA,NA,NA
"47099","OK",2,46.0401,81,10239,NA,NA,NA,NA,NA
"47100","OK",2,46.0412,3,10239,NA,NA,NA,NA,NA
"47101","OK",2,46.0415,4,10239,NA,NA,NA,NA,NA
"47102","OK",2,46.0503,4,10239,NA,NA,NA,NA,NA
"47103","OK",2,46.9999,11,10239,NA,NA,NA,NA,NA
"47104","OK",2,47.0101,16,10239,NA,NA,NA,NA,NA
"47105","OK",2,47.0104,60,10239,NA,NA,NA,NA,NA
"47106","OK",2,47.0105,0,10239,NA,NA,NA,NA,NA
"47107","OK",2,47.0199,13,10239,NA,NA,NA,NA,NA
"47108","OK",2,47.0201,296,10239,NA,NA,NA,NA,NA
"47109","OK",2,47.0302,14,10239,NA,NA,NA,NA,NA
"47110","OK",2,47.0303,16,10239,NA,NA,NA,NA,NA
"47111","OK",2,47.0603,234,10239,NA,NA,NA,NA,NA
"47112","OK",2,47.0604,431,10239,NA,NA,NA,NA,NA
"47113","OK",2,47.0605,83,10239,NA,NA,NA,NA,NA
"47114","OK",2,47.0607,24,10239,NA,NA,NA,NA,NA
"47115","OK",2,47.0609,6,10239,NA,NA,NA,NA,NA
"47116","OK",2,47.0611,13,10239,NA,NA,NA,NA,NA
"47117","OK",2,47.0613,59,10239,NA,NA,NA,NA,NA
"47118","OK",2,47.0614,0,10239,NA,NA,NA,NA,NA
"47119","OK",2,47.0616,12,10239,NA,NA,NA,NA,NA
"47120","OK",2,48.0304,5,10239,NA,NA,NA,NA,NA
"47121","OK",2,48.0399,9,10239,NA,NA,NA,NA,NA
"47122","OK",2,48.0501,57,10239,NA,NA,NA,NA,NA
"47123","OK",2,48.0503,67,10239,NA,NA,NA,NA,NA
"47124","OK",2,48.0508,1173,10239,NA,NA,NA,NA,NA
"47125","OK",2,48.051,1,10239,NA,NA,NA,NA,NA
"47126","OK",2,49.0202,12,10239,NA,NA,NA,NA,NA
"47127","OK",2,50.0401,3,10239,NA,NA,NA,NA,NA
"47128","OK",2,50.0402,25,10239,NA,NA,NA,NA,NA
"47129","OK",2,50.0409,27,10239,NA,NA,NA,NA,NA
"47130","OK",2,50.0502,1,10239,NA,NA,NA,NA,NA
"47131","OK",2,50.0602,1,10239,NA,NA,NA,NA,NA
"47132","OK",2,50.0605,60,10239,NA,NA,NA,NA,NA
"47133","OK",2,50.0706,6,10239,NA,NA,NA,NA,NA
"47134","OK",2,51,122,10239,NA,NA,NA,NA,NA
"47135","OK",2,51.0601,177,10239,NA,NA,NA,NA,NA
"47136","OK",2,51.0603,1,10239,NA,NA,NA,NA,NA
"47137","OK",2,51.0705,17,10239,NA,NA,NA,NA,NA
"47138","OK",2,51.0706,1,10239,NA,NA,NA,NA,NA
"47139","OK",2,51.0707,35,10239,NA,NA,NA,NA,NA
"47140","OK",2,51.0708,1,10239,NA,NA,NA,NA,NA
"47141","OK",2,51.0709,27,10239,NA,NA,NA,NA,NA
